name,type,imdb_score,genre,encoded_type,encoded_genre
Ramon Fernandez,MOVIE,6.6,drama,0,6
Matt Ruskin,MOVIE,6.6,drama,0,6
Jim Conrad,SHOW,8.8,documentation,1,5
Toby Beach,SHOW,8.8,documentation,1,5
Siobhan Finneran,MOVIE,6.9,drama,0,6
Sacha Parkinson,MOVIE,6.9,drama,0,6
Molly Wright,MOVIE,6.9,drama,0,6
Robert Emms,MOVIE,6.9,drama,0,6
James Quinn,MOVIE,6.9,drama,0,6
James Foster,MOVIE,6.9,drama,0,6
Jessica Baglow,MOVIE,6.9,drama,0,6
Christian Foster,MOVIE,6.9,drama,0,6
Clare McGlinn,MOVIE,6.9,drama,0,6
Aqib Khan,MOVIE,6.9,drama,0,6
Bronwyn James,MOVIE,6.9,drama,0,6
Wasim Zakir,MOVIE,6.9,drama,0,6
Steve Evets,MOVIE,6.9,drama,0,6
Claire Hackett,MOVIE,6.9,drama,0,6
James Puddephatt,MOVIE,6.9,drama,0,6
Jacqueline Pilton,MOVIE,6.9,drama,0,6
Chris Lindon,MOVIE,6.9,drama,0,6
Peter Slater,MOVIE,6.9,drama,0,6
Lewis Fletcher,MOVIE,6.9,drama,0,6
Harrison Newell-Parker,MOVIE,6.9,drama,0,6
Emily Gray,MOVIE,6.9,drama,0,6
Kathleen Robb,MOVIE,6.9,drama,0,6
Daisy Cooper-Kelly,MOVIE,6.9,drama,0,6
Daniel Kokotajlo,MOVIE,6.9,drama,0,6
Maurice Demus,MOVIE,5.8,horror,0,10
Callie Stephens,MOVIE,5.8,horror,0,10
Michael Medford,MOVIE,5.8,horror,0,10
James Doherty,MOVIE,5.8,horror,0,10
Allen Murphy,MOVIE,5.8,horror,0,10
Joe Mack,MOVIE,5.8,horror,0,10
Ann Hagemann,MOVIE,5.8,horror,0,10
Charles Straka,MOVIE,5.8,horror,0,10
Matthew Urban,MOVIE,5.8,horror,0,10
Joette Waters,MOVIE,5.8,horror,0,10
Amelia Pauly,MOVIE,5.8,horror,0,10
Nikki Tortorella,MOVIE,5.8,horror,0,10
McKenzie Franklin,MOVIE,5.8,horror,0,10
Elijah Crothers,MOVIE,5.8,horror,0,10
Braden Crothers,MOVIE,5.8,horror,0,10
Craig Deering,MOVIE,5.8,horror,0,10
Jeff Caperton,MOVIE,4.4,scifi,0,14
Johanna Rae,MOVIE,4.4,scifi,0,14
Justin Lebrun,MOVIE,4.4,scifi,0,14
Hunter Alexes Parker,MOVIE,4.4,scifi,0,14
Ted Ferguson,MOVIE,4.4,scifi,0,14
Mason Parker,MOVIE,4.4,scifi,0,14
Shiah Luna,MOVIE,4.4,scifi,0,14
Richard Lowry,MOVIE,4.4,scifi,0,14
Rick Lundgren,MOVIE,4.0,crime,0,4
Stephen Medvidick,MOVIE,4.0,crime,0,4
Lorenzo Lamas,MOVIE,4.0,crime,0,4
Jason James Richter,MOVIE,4.0,crime,0,4
Brian D. Goff,MOVIE,4.0,crime,0,4
Michael McKell,MOVIE,4.3,thriller,0,16
Olwen Catherine Kelly,MOVIE,4.3,thriller,0,16
Hannah Waddingham,MOVIE,4.3,thriller,0,16
Jamie B. Chambers,MOVIE,4.3,thriller,0,16
Matt Hookings,MOVIE,4.3,thriller,0,16
Ella Road,MOVIE,4.3,thriller,0,16
Martin Ross,MOVIE,4.3,thriller,0,16
Dom Lenoir,MOVIE,4.3,thriller,0,16
Danny Trejo,MOVIE,5.4,action,0,1
Casper Van Dien,MOVIE,5.4,action,0,1
Mindy Robinson,MOVIE,5.4,action,0,1
Lin Shaye,MOVIE,5.4,action,0,1
Jon Gries,MOVIE,5.4,action,0,1
Eddie Griffin,MOVIE,5.4,action,0,1
Richard Speight Jr.,MOVIE,5.4,action,0,1
Allison McAtee,MOVIE,5.4,action,0,1
Shawna Craig,MOVIE,5.4,action,0,1
Jonathan Slavin,MOVIE,5.4,action,0,1
Nate Hartley,MOVIE,5.4,action,0,1
Carlos Carrasco,MOVIE,5.4,action,0,1
JJ Snyder,MOVIE,5.4,action,0,1
Anthony L. Fernandez,MOVIE,5.4,action,0,1
Carlos Sanz,MOVIE,5.4,action,0,1
Blake Freeman,MOVIE,5.4,action,0,1
Dylan Walsh,MOVIE,3.7,horror,0,10
Madison McKinley,MOVIE,3.7,horror,0,10
Romeo Miller,MOVIE,3.7,horror,0,10
Mercy Malick,MOVIE,3.7,horror,0,10
Ashley Blankenship,MOVIE,3.7,horror,0,10
Luke Baines,MOVIE,3.7,horror,0,10
Robert Scott Wilson,MOVIE,3.7,horror,0,10
Heather Ann Davis,MOVIE,3.7,horror,0,10
Jonathan Camp,MOVIE,3.7,horror,0,10
Kresh Novakovic,MOVIE,3.7,horror,0,10
Michael Kupisk,MOVIE,3.7,horror,0,10
Christopher Mann,MOVIE,3.7,horror,0,10
Yanina Studilina,MOVIE,3.7,horror,0,10
Peter Patrikios,MOVIE,3.7,horror,0,10
Joey Perillo,MOVIE,3.7,horror,0,10
Christopher Mormando,MOVIE,3.7,horror,0,10
Robert Poletick,MOVIE,3.7,horror,0,10
Steve Zettler,MOVIE,3.7,horror,0,10
Scott Lehman,MOVIE,3.7,horror,0,10
Lindsay Rootare,MOVIE,3.7,horror,0,10
Ante Novakovic,MOVIE,3.7,horror,0,10
Jackson Hurst,MOVIE,3.4,thriller,0,16
Ali Hillis,MOVIE,3.4,thriller,0,16
Lance Henriksen,MOVIE,3.4,thriller,0,16
Christopher Chisholm,MOVIE,3.4,thriller,0,16
Gina Berceau,MOVIE,3.4,thriller,0,16
Jensen Buchanan,MOVIE,3.4,thriller,0,16
Catherine Frances,MOVIE,3.4,thriller,0,16
Michael O. Sajbel,MOVIE,3.4,thriller,0,16
Aouatefe Lahmani,MOVIE,5.2,horror,0,10
Einar Kuusk,MOVIE,5.2,horror,0,10
Cody Heuer,MOVIE,5.2,horror,0,10
Rosine Young,MOVIE,5.2,horror,0,10
Rebecca Ramon,MOVIE,5.2,horror,0,10
Jérôme Cohen-Olivar,MOVIE,5.2,horror,0,10
Brett Gelman,SHOW,8.0,animation,1,2
Alicia Silverstone,SHOW,8.0,animation,1,2
Helena Mattsson,SHOW,8.0,animation,1,2
Katie Crown,SHOW,8.0,animation,1,2
Alessandro Minoli,SHOW,8.0,animation,1,2
Alessandro Minoli,SHOW,8.0,animation,1,2
Sean Donnelly,SHOW,8.0,animation,1,2
Andy Comeau,MOVIE,4.2,comedy,0,3
Courtney Henggeler,MOVIE,4.2,comedy,0,3
Nelson Franklin,MOVIE,4.2,comedy,0,3
Leonard Roberts,MOVIE,4.2,comedy,0,3
Alan Ruck,MOVIE,4.2,comedy,0,3
Tessa Espinola,MOVIE,4.2,comedy,0,3
Mindy Sterling,MOVIE,4.2,comedy,0,3
Alonso Mayo,MOVIE,4.2,comedy,0,3
Daniela Bobadilla,MOVIE,7.3,drama,0,6
Daniel Amerman,MOVIE,7.3,drama,0,6
Kevin McCorkle,MOVIE,7.3,drama,0,6
Mary Gordon Murray,MOVIE,7.3,drama,0,6
Emily Jordan,MOVIE,7.3,drama,0,6
Eric Watson,MOVIE,7.3,drama,0,6
Chelsea Alden,MOVIE,7.3,drama,0,6
Thomas McNamara,MOVIE,7.3,drama,0,6
Oscar Camacho,MOVIE,7.3,drama,0,6
Hayley McLaughlin,MOVIE,7.3,drama,0,6
Sam Meader,MOVIE,7.3,drama,0,6
Matthew Amerman,MOVIE,7.3,drama,0,6
Antonio Robles,MOVIE,7.3,drama,0,6
Nicholas James Reilly,MOVIE,7.3,drama,0,6
Karrie Cox,MOVIE,7.3,drama,0,6
Lindsay Elston,MOVIE,7.3,drama,0,6
Sheldon A. Smith,MOVIE,7.3,drama,0,6
Michael Soulema,MOVIE,7.3,drama,0,6
Russell Stout,MOVIE,7.3,drama,0,6
Ronan Quarmby,MOVIE,2.7,scifi,0,14
Brad Richards,MOVIE,2.7,scifi,0,14
Barbara Harrison,MOVIE,2.7,scifi,0,14
Marco Torlage,MOVIE,2.7,scifi,0,14
Richard Sorensen,MOVIE,2.7,scifi,0,14
Annabelle Van Heerden,MOVIE,2.7,scifi,0,14
Claudia Noble-Areff,MOVIE,2.7,scifi,0,14
Tyla Goodwin,MOVIE,2.7,scifi,0,14
Nancy Bingham,MOVIE,2.7,scifi,0,14
Harry Bingham,MOVIE,2.7,scifi,0,14
Noel Smith,MOVIE,2.7,scifi,0,14
Virgilio Da Silva,MOVIE,2.7,scifi,0,14
Tsenolo Neo Mofokeng,MOVIE,2.7,scifi,0,14
Mark Leonard,MOVIE,2.7,scifi,0,14
Siphiwe Nhlapo,MOVIE,2.7,scifi,0,14
Ingeborg Quarmby,MOVIE,2.7,scifi,0,14
Gill Koziel,MOVIE,2.7,scifi,0,14
Camellia Ho Hip,MOVIE,2.7,scifi,0,14
Christina Magolego,MOVIE,2.7,scifi,0,14
Lerato Lodi,MOVIE,2.7,scifi,0,14
Ingrid Koor,MOVIE,2.7,scifi,0,14
Grant Humphreys,MOVIE,2.7,scifi,0,14
Kurt Braunohler,MOVIE,4.9,comedy,0,3
Shannon Hartman,MOVIE,4.9,comedy,0,3
Jessi Gotta,MOVIE,4.6,horror,0,10
Nat Cassidy,MOVIE,4.6,horror,0,10
Jesse VanDerveer,MOVIE,4.6,horror,0,10
Walter Brandes,MOVIE,4.6,horror,0,10
Rebecca Gray Davis,MOVIE,4.6,horror,0,10
Alyssa Simon,MOVIE,4.6,horror,0,10
timothy mccown reynolds,MOVIE,4.6,horror,0,10
Trav S.D.,MOVIE,4.6,horror,0,10
Victoria Anne Miller,MOVIE,4.6,horror,0,10
Catrin Lloyd-Bollard,MOVIE,4.6,horror,0,10
Erik Bowie,MOVIE,4.6,horror,0,10
Ciera Carhart,MOVIE,4.6,horror,0,10
Bob Laine,MOVIE,4.6,horror,0,10
Christopher Yustin,MOVIE,4.6,horror,0,10
Alisha Spielmann,MOVIE,4.6,horror,0,10
Alec Shaw,MOVIE,4.6,horror,0,10
Harrison Unger,MOVIE,4.6,horror,0,10
Clara Francesca Pagone,MOVIE,4.6,horror,0,10
Britt Lafield,MOVIE,4.6,horror,0,10
Gavin Starr Kendall,MOVIE,4.6,horror,0,10
Amanda LaPergola,MOVIE,4.6,horror,0,10
Melissa DeLancey,MOVIE,4.6,horror,0,10
rebecca comtois,MOVIE,4.6,horror,0,10
rebecca comtois,MOVIE,4.6,horror,0,10
Bryan Enk,MOVIE,4.6,horror,0,10
Sierra McCormick,MOVIE,5.9,family,0,7
Brighton Sharbino,MOVIE,5.9,family,0,7
Bo Derek,MOVIE,5.9,family,0,7
Shelley Long,MOVIE,5.9,family,0,7
Christopher Rich,MOVIE,5.9,family,0,7
Joe Don Rooney,MOVIE,5.9,family,0,7
Tiffany Fallon,MOVIE,5.9,family,0,7
Paula Trickey,MOVIE,5.9,family,0,7
Christian Kane,MOVIE,5.9,family,0,7
Bryan Whorton,MOVIE,5.9,family,0,7
Jasmine Fontes,MOVIE,5.9,family,0,7
Betsy Hume,MOVIE,5.9,family,0,7
Alex Preble,MOVIE,5.9,family,0,7
Chris Freihofer,MOVIE,5.9,family,0,7
Harvey Lowry,MOVIE,5.9,family,0,7
David Lee Anderson,MOVIE,5.9,family,0,7
Mollie Milligan,MOVIE,5.9,family,0,7
Connie Franklin,MOVIE,5.9,family,0,7
J.J. Arends,MOVIE,5.9,family,0,7
Nick Swezey,MOVIE,5.9,family,0,7
Maggie McClure,MOVIE,5.9,family,0,7
Rebecca Brook,MOVIE,5.9,family,0,7
Becky Bartlett,MOVIE,5.9,family,0,7
Hannah Snyder,MOVIE,5.9,family,0,7
Mike McDonald,MOVIE,5.9,family,0,7
Harvey Lowry,MOVIE,5.9,family,0,7
Colin O'Donoghue,MOVIE,4.7,thriller,0,16
Lulu Antariksa,MOVIE,4.7,thriller,0,16
Dohn Norwood,MOVIE,4.7,thriller,0,16
Mimi Rogers,MOVIE,4.7,thriller,0,16
Jeff Kober,MOVIE,4.7,thriller,0,16
Roshon Fegan,MOVIE,4.7,thriller,0,16
Siena Goines,MOVIE,4.7,thriller,0,16
Chris Ellis,MOVIE,4.7,thriller,0,16
Tobias Jelinek,MOVIE,4.7,thriller,0,16
Michael Sun Lee,MOVIE,4.7,thriller,0,16
Ronnie Clark,MOVIE,4.7,thriller,0,16
Scotty Tovar,MOVIE,4.7,thriller,0,16
Eva-Marie Fredric,MOVIE,4.7,thriller,0,16
Peter O'Brien,MOVIE,4.7,thriller,0,16
Timothy Lee DePriest,MOVIE,4.7,thriller,0,16
Josh Mendoza,MOVIE,4.7,thriller,0,16
Anthony Atamanuik,SHOW,6.0,comedy,1,3
Peter Grosz,SHOW,6.0,comedy,1,3
Thora Birch,MOVIE,4.4,comedy,0,3
Chris Klein,MOVIE,4.4,comedy,0,3
Claire Coffee,MOVIE,4.4,comedy,0,3
David Blue,MOVIE,4.4,comedy,0,3
Tiffany Fallon,MOVIE,4.4,comedy,0,3
Kelsey Tucker,MOVIE,4.4,comedy,0,3
Chris Ihlenfeldt,MOVIE,4.4,comedy,0,3
Harvey Lowry,MOVIE,4.4,comedy,0,3
Krista Kosonen,MOVIE,5.5,drama,0,6
Sonja Kuittinen,MOVIE,5.5,drama,0,6
Alex Anton,MOVIE,5.5,drama,0,6
Juhan Ulfsak,MOVIE,5.5,drama,0,6
Christian Lindroos,MOVIE,5.5,drama,0,6
Kristian Smeds,MOVIE,5.5,drama,0,6
Pirkko Hämäläinen,MOVIE,5.5,drama,0,6
Juha Lehtola,MOVIE,5.5,drama,0,6
Zaida Bergroth,MOVIE,5.5,drama,0,6
Penelope Mitchell,MOVIE,5.3,horror,0,10
Kyle Gass,MOVIE,5.3,horror,0,10
Sally Kirkland,MOVIE,5.3,horror,0,10
Chris Johnson,MOVIE,5.3,horror,0,10
Dan Davidson,MOVIE,5.3,horror,0,10
Han Soto,MOVIE,5.3,horror,0,10
Graham Emmons,MOVIE,5.3,horror,0,10
Elisa Vasquez,MOVIE,5.3,horror,0,10
Kathryn Gould,MOVIE,5.3,horror,0,10
Nelson Goforth,MOVIE,5.3,horror,0,10
Haylar Garcia,MOVIE,5.3,horror,0,10
JoJo Siwa,MOVIE,6.2,documentation,0,5
Ricardo Hurtado,MOVIE,6.2,documentation,0,5
Lance Lim,MOVIE,6.2,documentation,0,5
Guy Amir,MOVIE,6.2,documentation,0,5
Aidan Miner,MOVIE,6.2,documentation,0,5
Damon Escudero,MOVIE,6.2,documentation,0,5
Tanaya Beatty,MOVIE,5.7,drama,0,6
Brandon Oakes,MOVIE,5.7,drama,0,6
Kiowa Gordon,MOVIE,5.7,drama,0,6
Tina Keeper,MOVIE,5.7,drama,0,6
Graham Greene,MOVIE,5.7,drama,0,6
Tantoo Cardinal,MOVIE,5.7,drama,0,6
Wesley French,MOVIE,5.7,drama,0,6
Parveen Kaur,MOVIE,5.7,drama,0,6
Lily Gao,MOVIE,5.7,drama,0,6
Roseanne Supernault,MOVIE,5.7,drama,0,6
Daniela Barbosa,MOVIE,5.7,drama,0,6
Glen Gould,MOVIE,5.7,drama,0,6
Anders Yates,MOVIE,5.7,drama,0,6
Joey Klein,MOVIE,5.7,drama,0,6
Sarah Armstrong,MOVIE,5.7,drama,0,6
Lindsay Sarazin,MOVIE,5.7,drama,0,6
Keenan Grom,MOVIE,5.7,drama,0,6
Edmund Metatawabin,MOVIE,5.7,drama,0,6
Cait Alexander,MOVIE,5.7,drama,0,6
Don McKellar,MOVIE,5.7,drama,0,6
Casey Simpson,MOVIE,5.4,fantasy,0,8
Breanna Yde,MOVIE,5.4,fantasy,0,8
Klarke Pipkin,MOVIE,5.4,fantasy,0,8
AJ Rivera,MOVIE,5.4,fantasy,0,8
Russell Roberts,MOVIE,5.4,fantasy,0,8
Ty Nicolas Consiglio,MOVIE,5.4,fantasy,0,8
Graham Verchere,MOVIE,5.4,fantasy,0,8
Dylan Kingwell,MOVIE,5.4,fantasy,0,8
Samuel Braun,MOVIE,5.4,fantasy,0,8
Scott McAboy,MOVIE,5.4,fantasy,0,8
Jonathan Silverman,MOVIE,5.5,scifi,0,14
Jennifer Finnigan,MOVIE,5.5,scifi,0,14
Steven Bauer,MOVIE,5.5,scifi,0,14
Angela Kinsey,MOVIE,5.5,scifi,0,14
Richard Kind,MOVIE,5.5,scifi,0,14
Scout Taylor-Compton,MOVIE,5.5,scifi,0,14
Bai Ling,MOVIE,5.5,scifi,0,14
Beth Grant,MOVIE,5.5,scifi,0,14
Scott Krinsky,MOVIE,5.5,scifi,0,14
Richard Portnow,MOVIE,5.5,scifi,0,14
Thomas Q. Jones,MOVIE,5.5,scifi,0,14
Joel Michaely,MOVIE,5.5,scifi,0,14
Gena Shaw,MOVIE,5.5,scifi,0,14
Kerri Medders,MOVIE,5.5,scifi,0,14
Claudia Funk,MOVIE,5.5,scifi,0,14
Steve Seagren,MOVIE,5.5,scifi,0,14
Joshua Mann,MOVIE,5.5,scifi,0,14
Rich Barnes,MOVIE,5.5,scifi,0,14
Jace Norman,MOVIE,5.8,comedy,0,3
JoJo Siwa,MOVIE,5.8,comedy,0,3
Cynthia Mendez,MOVIE,5.8,comedy,0,3
Daniella Perkins,MOVIE,5.8,comedy,0,3
Taylor Dianne Robinson,MOVIE,5.8,comedy,0,3
Aliza Vellani,MOVIE,5.8,comedy,0,3
Scott Patey,MOVIE,5.8,comedy,0,3
Jeff Sanca,MOVIE,5.8,comedy,0,3
Jordyn Taylor,MOVIE,5.8,comedy,0,3
Myles Montpetit,MOVIE,5.8,comedy,0,3
James Rittinger,MOVIE,5.8,comedy,0,3
Jordan Buhat,MOVIE,5.8,comedy,0,3
Lillian Doucet-Roche,MOVIE,5.8,comedy,0,3
Garvin Cross,MOVIE,5.8,comedy,0,3
Connor Christopher Levins,MOVIE,5.8,comedy,0,3
Anita Hamilton,MOVIE,5.8,comedy,0,3
Kathryn Kirkpatrick,MOVIE,5.8,comedy,0,3
Andrew McNee,MOVIE,5.8,comedy,0,3
Scott Patey,MOVIE,5.8,comedy,0,3
Ricky He,MOVIE,5.8,comedy,0,3
Demetri Kingsland,MOVIE,5.8,comedy,0,3
Giovanna Lin,MOVIE,5.8,comedy,0,3
Shelby Armstrong,MOVIE,5.8,comedy,0,3
Michelle Johnston,MOVIE,5.8,comedy,0,3
Patrick Fugit,MOVIE,4.6,comedy,0,3
Jennifer Morrison,MOVIE,4.6,comedy,0,3
Karen Gillan,MOVIE,4.6,comedy,0,3
Aaron Staton,MOVIE,4.6,comedy,0,3
Eddie Kaye Thomas,MOVIE,4.6,comedy,0,3
Michael Nouri,MOVIE,4.6,comedy,0,3
Gilles Marini,MOVIE,4.6,comedy,0,3
Ryan O'Nan,MOVIE,4.6,comedy,0,3
Elvy,MOVIE,4.6,comedy,0,3
Lesley-Anne Down,MOVIE,4.6,comedy,0,3
JoBeth Williams,MOVIE,4.6,comedy,0,3
Bob Gunton,MOVIE,4.6,comedy,0,3
Michael Bachmann,MOVIE,4.6,comedy,0,3
Andre M. Johnson,MOVIE,4.6,comedy,0,3
Robert Towers,MOVIE,4.6,comedy,0,3
Julie Gonzalo,MOVIE,4.6,comedy,0,3
Victoria Tennant,MOVIE,4.6,comedy,0,3
Phil Abrams,MOVIE,4.6,comedy,0,3
Tenille Houston,MOVIE,4.6,comedy,0,3
Evan Arnold,MOVIE,4.6,comedy,0,3
Adam Kulbersh,MOVIE,4.6,comedy,0,3
Dana Powell,MOVIE,4.6,comedy,0,3
Scout Durwood,MOVIE,4.6,comedy,0,3
Chase Ryan Jeffery,MOVIE,4.6,comedy,0,3
Vanessa Claire Stewart,MOVIE,4.6,comedy,0,3
Knuckles,MOVIE,4.6,comedy,0,3
Holli Dean,MOVIE,4.6,comedy,0,3
Harris Goldberg,MOVIE,4.6,comedy,0,3
Tye Sheridan,MOVIE,6.1,drama,0,6
Imogen Poots,MOVIE,6.1,drama,0,6
Caleb Landry Jones,MOVIE,6.1,drama,0,6
Jeffrey Wright,MOVIE,6.1,drama,0,6
Brett Butler,MOVIE,6.1,drama,0,6
Joe Stevens,MOVIE,6.1,drama,0,6
Sarah Joy Byington,MOVIE,6.1,drama,0,6
Peggy Schott,MOVIE,6.1,drama,0,6
Sharmita Bhattacharya,MOVIE,6.1,drama,0,6
Thomas Burke,MOVIE,6.1,drama,0,6
A.J. Edwards,MOVIE,6.1,drama,0,6
Eric Meyers,MOVIE,7.9,documentation,0,5
Stephen Rooke,MOVIE,7.9,documentation,0,5
Vincent Lee Alston,MOVIE,4.5,thriller,0,16
Daniel Felix de Weldon,MOVIE,4.5,thriller,0,16
Rebekah Lynn Dow,MOVIE,4.5,thriller,0,16
Heidi Harian,MOVIE,4.5,thriller,0,16
J.P. Lebangood,MOVIE,4.5,thriller,0,16
Hunter Morse,MOVIE,4.5,thriller,0,16
Barry Piacente,MOVIE,4.5,thriller,0,16
Julie Streble,MOVIE,4.5,thriller,0,16
John Wells,MOVIE,4.5,thriller,0,16
Francis Whitaker,MOVIE,4.5,thriller,0,16
Andrew Yackel,MOVIE,4.5,thriller,0,16
Antonio Pantoja,MOVIE,4.5,thriller,0,16
Emily Beecham,MOVIE,6.1,drama,0,6
Tom Vaughan-Lawlor,MOVIE,6.1,drama,0,6
Nathaniel Martello-White,MOVIE,6.1,drama,0,6
Ritu Arya,MOVIE,6.1,drama,0,6
Karina Fernandez,MOVIE,6.1,drama,0,6
Sinead Matthews,MOVIE,6.1,drama,0,6
Ragevan Vasan,MOVIE,6.1,drama,0,6
Osy Ikhile,MOVIE,6.1,drama,0,6
Amra Mallassi,MOVIE,6.1,drama,0,6
Stuart McQuarrie,MOVIE,6.1,drama,0,6
Geraldine James,MOVIE,6.1,drama,0,6
Ryan McParland,MOVIE,6.1,drama,0,6
Matthew Pidgeon,MOVIE,6.1,drama,0,6
Rania Kurdi,MOVIE,6.1,drama,0,6
Ruth Bradley,MOVIE,6.1,drama,0,6
Erica Guyatt,MOVIE,6.1,drama,0,6
Timothy Innes,MOVIE,6.1,drama,0,6
Victoria Willing,MOVIE,6.1,drama,0,6
Kareem Youseff,MOVIE,6.1,drama,0,6
Reem Youseff,MOVIE,6.1,drama,0,6
Esther Siyabola,MOVIE,6.1,drama,0,6
Corinna Brown,MOVIE,6.1,drama,0,6
Richard Banks,MOVIE,6.1,drama,0,6
Gary John Clarke,MOVIE,6.1,drama,0,6
Charlene Durrant,MOVIE,6.1,drama,0,6
Shane Griffin,MOVIE,6.1,drama,0,6
Tristan Pegg,MOVIE,6.1,drama,0,6
Gianluca Tamburella,MOVIE,6.1,drama,0,6
Peter Mackie Burns,MOVIE,6.1,drama,0,6
Josh Goodman,SHOW,8.1,history,1,9
Tony Hale,MOVIE,5.3,comedy,0,3
Anna Camp,MOVIE,5.3,comedy,0,3
Raymond J. Barry,MOVIE,5.3,comedy,0,3
Erika Alexander,MOVIE,5.3,comedy,0,3
Evan Jonigkeit,MOVIE,5.3,comedy,0,3
Heather Burns,MOVIE,5.3,comedy,0,3
Sam Jaeger,MOVIE,5.3,comedy,0,3
Jody Lambert,MOVIE,5.3,comedy,0,3
Khulan Chuluun,SHOW,7.0,documentation,1,5
Bettany Hughes,SHOW,7.0,documentation,1,5
John Wate,SHOW,7.0,documentation,1,5
Fiona Ramsay,SHOW,8.9,documentation,1,5
Dereck Joubert,SHOW,8.9,documentation,1,5
Beverly Joubert,SHOW,8.9,documentation,1,5
Dylan Anthony Moran,MOVIE,6.0,comedy,0,3
Mark Grossman,MOVIE,6.0,comedy,0,3
Mercy Malick,MOVIE,6.0,comedy,0,3
Scott Krinsky,MOVIE,6.0,comedy,0,3
Lindsay Taylor,MOVIE,6.0,comedy,0,3
Clifford Bañagale,MOVIE,6.0,comedy,0,3
Dakota Gorman,MOVIE,6.0,comedy,0,3
Peanut Alvarez,MOVIE,6.0,comedy,0,3
Ann Benson,MOVIE,6.0,comedy,0,3
Tanner Stine,MOVIE,6.0,comedy,0,3
Dylan Anthony Moran,MOVIE,6.0,comedy,0,3
Lee Eubanks,MOVIE,5.1,drama,0,6
Kate Mclaughlin,MOVIE,7.2,crime,0,4
R. Paul Wilson,MOVIE,7.2,crime,0,4
Emmanuelle Chriqui,MOVIE,3.4,thriller,0,16
Austin Pendleton,MOVIE,3.4,thriller,0,16
Al Sapienza,MOVIE,3.4,thriller,0,16
Akiva Schaffer,MOVIE,3.4,thriller,0,16
Lynn Cohen,MOVIE,3.4,thriller,0,16
Sarah Sokolovic,MOVIE,3.4,thriller,0,16
Edoardo Ballerini,MOVIE,3.4,thriller,0,16
Lauren Fox,MOVIE,3.4,thriller,0,16
Greg Bennick,MOVIE,3.4,thriller,0,16
Giuliana Carullo,MOVIE,3.4,thriller,0,16
Gabriel Judet-Weinshel,MOVIE,3.4,thriller,0,16
Ariana Guerra,MOVIE,3.1,thriller,0,16
Sal Rastegar,MOVIE,3.1,thriller,0,16
Bobby Hernandez,MOVIE,3.1,thriller,0,16
Oryan Landa,MOVIE,3.1,thriller,0,16
Teagan Jai Boyd,MOVIE,3.1,thriller,0,16
Christopher Alvarenga,MOVIE,3.1,thriller,0,16
Destiny Baldwin,MOVIE,3.1,thriller,0,16
Liza Wilk,MOVIE,3.1,thriller,0,16
Brock Humphrey,MOVIE,3.1,thriller,0,16
Mark Hapka,MOVIE,6.6,documentation,0,5
Xavi Israel,MOVIE,6.6,documentation,0,5
Abraham Justice,MOVIE,6.6,documentation,0,5
Mourad Zaoui,MOVIE,6.6,documentation,0,5
Jamielyn Lippman,MOVIE,6.6,documentation,0,5
Melissa Benoist,MOVIE,4.5,thriller,0,16
Blake Jenner,MOVIE,4.5,thriller,0,16
Grant Harvey,MOVIE,4.5,thriller,0,16
Melissa Bolona,MOVIE,4.5,thriller,0,16
Nick Eversman,MOVIE,4.5,thriller,0,16
Greg Germann,MOVIE,4.5,thriller,0,16
Jim Beaver,MOVIE,4.5,thriller,0,16
Andre Royo,MOVIE,4.5,thriller,0,16
Aramis Knight,MOVIE,4.5,thriller,0,16
Brad Hunt,MOVIE,4.5,thriller,0,16
Blaine Saunders,MOVIE,4.5,thriller,0,16
Cole Bernstein,MOVIE,4.5,thriller,0,16
Derek Mio,MOVIE,4.5,thriller,0,16
Jack Fisher,MOVIE,4.5,thriller,0,16
Marcus Brown,MOVIE,4.5,thriller,0,16
Jack Foley,MOVIE,4.5,thriller,0,16
Julien Cesario,MOVIE,4.5,thriller,0,16
Brenda Bakke,MOVIE,4.5,thriller,0,16
Nathaniel Stroud,MOVIE,4.5,thriller,0,16
Sasha Morfaw,MOVIE,4.5,thriller,0,16
Rose Marie Brown,MOVIE,4.5,thriller,0,16
Jes Selane,MOVIE,4.5,thriller,0,16
Ramsay Philips,MOVIE,4.5,thriller,0,16
Mark Schaefer,MOVIE,4.5,thriller,0,16
Bradley Buecker,MOVIE,4.5,thriller,0,16
Joey King,MOVIE,4.8,drama,0,6
Luke Pasqualino,MOVIE,4.8,drama,0,6
Ronen Rubinstein,MOVIE,4.8,drama,0,6
Nicole LaLiberte,MOVIE,4.8,drama,0,6
Trevante Rhodes,MOVIE,4.8,drama,0,6
Yvette Nicole Brown,MOVIE,4.8,drama,0,6
Helena Mattsson,MOVIE,4.8,drama,0,6
Noel Gugliemi,MOVIE,4.8,drama,0,6
Emilio Rivera,MOVIE,4.8,drama,0,6
Jake Weary,MOVIE,4.8,drama,0,6
Vanessa Evigan,MOVIE,4.8,drama,0,6
Cara Santana,MOVIE,4.8,drama,0,6
D.C. Douglas,MOVIE,4.8,drama,0,6
Maria McCann,MOVIE,4.8,drama,0,6
Stephen Michael Joseph,MOVIE,4.8,drama,0,6
Jahking Guillory,MOVIE,4.8,drama,0,6
Michelle Jubilee Gonzalez,MOVIE,4.8,drama,0,6
Jena Serbu,MOVIE,4.8,drama,0,6
Casey O'Keefe,MOVIE,5.2,comedy,0,3
